time,thermofilter_temp_c
1692625441639, 100.25
1692625441739, 100.25
1692625441839, 100.25
1692625441939, 100
1692625442039, 100
1692625442139, 100
1692625442239, 100
1692625442339, 100
1692625442439, 100
1692625442539, 100.25
1692625442639, 100.25
1692625442739, 100.25
1692625442839, 100.25
1692625442939, 100.25
1692625443039, 100.25
1692625443139, 100.25
1692625443239, 100
1692625443339, 100
