time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1685809384.269427218,7.5,29.375,6.5,27.8125,6.25,27.875
1685809384.301435973,7.5,29.375,6.25,27.8125,6.25,27.875
1685809384.333669727,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.372268432,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.397700238,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.43019199,7.5,29.375,6.5,27.8125,6.5,27.875
1685809384.462112746,7.5,29.375,6.5,27.8125,6.25,27.875
1685809384.493676505,7.5,29.375,6.5,27.8125,6.25,27.875
1685809384.526275255,7.5,29.375,6.25,27.8125,6.25,27.875
1685809384.557768015,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.589640771,7.5,29.375,6,27.8125,6.5,27.875
1685809384.621546527,7.5,29.375,6,27.8125,6.5,27.875
1685809384.653478283,7.5,29.375,6.5,27.8125,6.5,27.8125
1685809384.686355032,7.5,29.375,6.5,27.8125,6.5,27.8125
1685809384.717554794,7.5,29.375,6.5,27.8125,6.5,27.8125
1685809384.750117545,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.781880302,7.5,29.375,6.25,27.8125,6.25,27.875
1685809384.813512061,7.5,29.375,6.25,27.8125,6.25,27.875
1685809384.84629481,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.878299566,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.910261321,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.941978079,7.5,29.375,6.25,27.8125,6.5,27.875
1685809384.974150833,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.005662592,7.75,29.375,6.5,27.8125,6.25,27.875
1685809385.037553349,7.75,29.375,6.25,27.8125,6.25,27.875
1685809385.070153099,7.75,29.375,6.25,27.8125,6.5,27.875
1685809385.101822857,7.75,29.375,6.25,27.8125,6.5,27.875
1685809385.133794613,7.75,29.375,6.25,27.8125,6.5,27.875
1685809385.165777368,7.75,29.375,6.25,27.8125,6.5,27.875
1685809385.198548118,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.230419874,7.75,29.375,6.5,27.8125,6.5,27.875
1685809385.26233663,7.75,29.375,6.5,27.8125,6.5,27.8125
1685809385.294405385,7.75,29.375,6.5,27.8125,6.25,27.8125
1685809385.325522147,7.75,29.375,6.25,27.8125,6.25,27.875
1685809385.357478903,7.75,29.375,6.25,27.8125,6.5,27.875
1685809385.389726656,7.75,29.375,6.25,27.8125,6.5,27.875
