time,boilerTempC,groupheadTempC,heatLevel
1691007879224,36.0,33.25,0.0
1691007879315,36.0,33.25,0.0
1691007879406,35.75,33.25,0.0
1691007879497,35.75,33.25,0.0
1691007879588,36.0,33.25,0.0
1691007879680,36.0,33.25,0.0
1691007879771,35.75,33.25,0.0
1691007879861,36.0,33.25,0.0
1691007879952,36.0,33.25,0.0
1691007880043,36.0,33.25,0.0
1691007880134,36.0,33.25,0.0
1691007880225,36.0,33.25,0.0
1691007880316,36.0,33.25,0.0
1691007880407,36.0,33.25,0.0
1691007880498,36.0,33.25,0.0
1691007880589,36.0,33.25,0.0
1691007880681,36.0,33.25,0.0
1691007880771,36.0,33.25,0.0
1691007880863,36.0,33.25,0.0
1691007880954,36.0,33.25,0.0
1691007881045,36.0,33.25,0.0
1691007881136,36.0,33.25,0.0
1691007881228,36.0,33.25,0.0
1691007881332,36.25,33.25,0.0
1691007881424,36.0,33.25,0.0
1691007881516,36.0,33.25,0.0
1691007881611,36.25,33.25,0.0
1691007881705,36.0,33.25,0.0
1691007881807,36.0,33.25,0.0
1691007881898,36.0,33.25,0.0
1691007881998,36.0,33.25,0.0
1691007882143,36.25,33.25,0.0
1691007882237,36.25,33.25,0.0
1691007882328,36.25,33.25,0.0
1691007882419,36.25,33.25,0.0
1691007882510,36.25,33.25,0.0
1691007882601,36.25,33.25,0.0
1691007882693,36.25,33.25,0.0
1691007882784,36.25,33.25,0.0
1691007882875,36.25,33.25,0.0
1691007882966,36.25,33.25,0.0
1691007883057,36.25,33.25,0.0
1691007883148,36.25,33.25,0.0
1691007883239,36.25,33.25,0.0
1691007883330,36.25,33.25,0.0
1691007883421,36.5,33.25,0.0
1691007883512,36.5,33.25,0.0
1691007883603,36.5,33.25,0.0
1691007883694,36.5,33.25,0.0
1691007883785,36.25,33.25,0.0
1691007883876,36.5,33.25,0.0
1691007883969,36.5,33.25,0.0
1691007884060,36.5,33.25,0.0
1691007884152,36.5,33.25,0.0
1691007884243,36.5,33.25,0.0
1691007884334,36.5,33.25,0.0
1691007884425,36.5,33.25,0.0
1691007884517,36.5,33.25,0.0
1691007884609,36.5,33.25,0.0
1691007884702,36.5,33.25,0.0
1691007884794,36.5,33.25,0.0
1691007884886,36.5,33.25,0.0
1691007884977,36.5,33.25,0.0
1691007885069,36.75,33.25,0.0
1691007885161,36.5,33.25,0.0
1691007885253,36.75,33.25,0.0
1691007885345,36.75,33.25,0.0
1691007885436,36.75,33.25,0.0
1691007885528,36.75,33.25,0.0
1691007885621,36.75,33.25,0.0
1691007885712,36.75,33.25,0.0
1691007885805,36.75,33.25,0.0
1691007885896,36.75,33.25,0.0
1691007885987,36.75,33.25,0.0
1691007886080,36.75,33.25,0.0
1691007886171,36.75,33.25,0.0
1691007886263,36.75,33.25,0.0
1691007886355,36.75,33.25,0.0
1691007886446,36.75,33.25,0.0
1691007886538,36.75,33.25,0.0
1691007886631,36.75,33.25,0.0
1691007886722,36.75,33.25,0.0
