time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691511974759,90.0,57.0,47.0,,1,0,0,0.0
1691511974850,90.0,57.0,47.0,,1,0,0,0.0
1691511974942,90.0,57.0,47.0,,1,0,0,0.0
1691511975034,90.0,57.0,47.0,,1,0,0,0.0
1691511975125,90.0,57.0,47.0,,1,0,0,0.0
1691511975217,90.0,57.0,47.0,,1,0,0,0.0
1691511975309,90.0,57.0,47.0,,1,0,0,0.0
1691511975401,90.0,57.0,47.0,,1,0,0,0.0
1691511975492,90.0,57.0,47.0,,1,0,0,0.0
1691511975583,90.0,57.0,47.0,,1,0,0,0.0
1691511975674,90.0,57.0,47.0,,1,0,0,0.0
1691511975766,90.0,57.0,47.0,,1,0,0,0.0
1691511975858,90.0,57.0,47.0,,1,0,0,0.0
1691511975949,90.0,57.0,47.0,,1,0,0,0.0
1691511976041,90.0,57.0,47.0,,1,0,0,0.0
1691511976133,90.0,57.0,47.0,,1,0,0,0.0
1691511976225,90.0,57.0,47.0,,1,0,0,0.0
1691511976317,90.0,56.75,47.0,,1,0,0,0.0
1691511976408,90.0,57.0,47.0,,1,0,0,0.0
1691511976499,90.0,56.75,47.0,,1,0,0,0.0
1691511976591,90.0,57.0,47.0,,1,0,0,0.0
1691511976683,90.0,57.0,47.0,,1,0,0,0.0
1691511976774,90.0,57.0,47.0,,1,0,0,0.0
1691511976866,90.0,56.75,47.0,,1,0,0,0.0
1691511976957,90.0,57.0,47.0,,1,0,0,0.0
1691511977049,90.0,57.0,47.0,,1,0,0,0.0
1691511977141,90.0,57.0,47.0,,1,0,0,0.0
1691511977233,90.0,57.0,47.0,,1,0,0,0.0
1691511977325,90.0,56.75,47.0,,1,0,0,0.0
1691511977416,90.0,56.75,47.0,,1,0,0,0.0
1691511977507,90.0,57.0,47.0,,1,0,0,0.0
1691511977599,90.0,56.75,47.0,,1,0,0,0.0
1691511977691,90.0,56.75,47.0,,1,0,0,0.0
1691511977783,90.0,57.0,47.0,,1,0,0,0.0
1691511977874,90.0,57.0,47.0,,1,0,0,0.0
1691511977966,90.0,57.0,47.0,,1,0,0,0.0
1691511978058,90.0,57.0,47.0,,1,0,0,0.0
1691511978149,90.0,57.0,47.0,,1,0,0,0.0
1691511978241,90.0,57.0,47.0,,1,0,0,0.0
1691511978332,90.0,57.0,47.0,,1,0,0,0.0
1691511978424,90.0,57.0,47.0,,1,0,0,0.0
1691511978516,90.0,57.0,47.0,,1,0,0,0.0
1691511978607,90.0,57.0,47.0,,1,0,0,0.0
1691511978698,90.0,57.0,47.0,,1,0,0,0.0
1691511978789,90.0,57.0,47.0,,1,0,0,0.0
1691511978881,90.0,57.0,47.0,,1,0,0,0.0
1691511978972,90.0,56.75,47.0,,1,0,0,0.0
1691511979065,90.0,57.0,47.0,,1,0,0,0.0
1691511979157,90.0,56.75,47.0,,1,0,0,0.0
1691511979248,90.0,57.0,47.0,,1,0,0,0.0
1691511979340,90.0,57.0,47.0,,1,0,0,0.0
1691511979431,90.0,57.0,47.0,,1,0,0,0.0
1691511979524,90.0,57.0,47.0,,1,0,0,0.0
1691511979615,90.0,57.0,47.0,,1,0,0,0.0
1691511979707,90.0,56.75,47.0,,1,0,0,0.0
1691511979799,90.0,57.0,47.0,,1,0,0,0.0
1691511979891,90.0,57.0,47.0,,1,0,0,0.0
1691511979982,90.0,57.0,47.0,,1,0,0,0.0
1691511980073,90.0,56.75,47.0,,1,0,0,0.0
1691511980164,90.0,57.0,47.0,,1,0,0,0.0
1691511980256,90.0,57.0,47.0,,1,0,0,0.0
1691511980348,90.0,57.0,47.0,,1,0,0,0.0
1691511980439,90.0,56.75,47.0,,1,0,0,0.0
1691511980530,90.0,57.0,47.0,,1,0,0,0.0
1691511980623,90.0,56.75,47.0,,1,0,0,0.0
1691511980715,90.0,56.75,47.0,,1,0,0,0.0
1691511980807,90.0,57.0,47.0,,1,0,0,0.0
1691511980898,90.0,56.75,47.0,,1,0,0,0.0
1691511980989,90.0,57.0,47.0,,1,0,0,0.0
1691511981081,90.0,57.0,47.0,,1,0,0,0.0
1691511981173,90.0,57.0,47.0,,1,0,0,0.0
1691511981264,90.0,56.75,47.0,,1,0,0,0.0
1691511981356,90.0,56.75,47.0,,1,0,0,0.0
1691511981448,90.0,57.0,47.0,,1,0,0,0.0
1691511981540,90.0,56.75,47.0,,1,0,0,0.0
1691511981632,90.0,56.75,47.0,,1,0,0,0.0
1691511981723,90.0,56.75,47.0,,1,0,0,0.0
1691511981815,90.0,56.75,47.0,,1,0,0,0.0
1691511981906,90.0,56.75,47.0,,1,0,0,0.0
1691511981997,90.0,56.75,47.0,,1,0,0,0.0
1691511982088,90.0,57.0,47.0,,1,0,0,0.0
1691511982180,90.0,56.75,47.0,,1,0,0,0.0
1691511982272,90.0,56.75,47.0,,1,0,0,0.0
1691511982363,90.0,56.75,47.0,,1,0,0,0.0
1691511982455,90.0,57.0,47.0,,1,0,0,0.0
1691511982547,90.0,57.0,47.0,,1,0,0,0.0
1691511982639,90.0,56.75,47.0,,1,0,0,0.0
1691511982731,90.0,57.0,47.0,,1,0,0,0.0
1691511982823,90.0,56.75,47.0,,1,0,0,0.0
1691511982915,90.0,57.0,47.0,,1,0,0,0.0
1691511983007,90.0,56.75,47.0,,1,0,0,0.0
1691511983098,90.0,56.75,47.0,,1,0,0,0.0
1691511983190,90.0,56.75,47.0,,1,0,0,0.0
1691511983282,90.0,56.75,47.0,,1,0,0,0.0
1691511983374,90.0,56.75,47.0,,1,0,0,0.0
1691511983466,90.0,57.0,47.0,,1,0,0,0.0
1691511983558,90.0,56.75,47.0,,1,0,0,0.0
1691511983650,90.0,56.75,47.0,,1,0,0,0.0
1691511983742,90.0,56.75,47.0,,1,0,0,0.0
1691511983834,90.0,56.75,47.0,,1,0,0,0.0
1691511983925,90.0,56.75,47.0,,1,0,0,0.0
