time,boiler_temp_c,grouphead_temp_c,heat_level
1692714191498,101.5,71.75,0.0
1692714191589,101.5,71.5,0.0
1692714191681,101.5,71.75,0.0
1692714191773,101.5,71.75,0.0
1692714191865,101.5,71.75,0.0
1692714191956,101.5,71.75,0.0
1692714192047,101.5,71.75,0.0
1692714192139,101.5,71.5,0.0
1692714192231,101.5,71.75,0.0
1692714192323,101.5,71.75,0.0
1692714192415,101.5,71.75,0.0
1692714192507,101.5,71.75,0.0
1692714192599,101.5,71.75,0.0
1692714192690,101.5,71.75,0.0
1692714192783,101.5,71.75,0.0
1692714192875,101.5,71.75,0.0
1692714192966,101.5,71.75,0.0
1692714193057,101.5,71.75,0.0
1692714193148,101.5,71.75,0.0
1692714193239,101.5,71.75,0.0
1692714193330,101.5,71.75,0.0
1692714193422,101.5,71.75,0.0
1692714193513,101.5,71.75,0.0
1692714193605,101.5,71.75,0.0
1692714193698,101.5,71.75,0.0
1692714193789,101.5,71.75,0.0
1692714193881,101.5,71.75,0.0
1692714193972,101.5,71.5,0.0
1692714194064,101.5,71.75,0.0
1692714194155,101.5,71.75,0.0
1692714194248,101.5,71.75,0.0
1692714194339,101.5,71.75,0.0
1692714194430,101.5,71.75,0.0
1692714194521,101.5,71.75,0.0
1692714194613,101.25,71.75,0.0
1692714194704,101.5,71.75,0.0
1692714194795,101.25,71.75,0.0
1692714194886,101.25,71.75,0.0
1692714194978,101.25,71.75,0.0
1692714195069,101.5,71.75,0.0
1692714195162,101.5,71.75,0.0
1692714195253,101.5,71.75,0.0
1692714195344,101.5,71.75,0.0
1692714195436,101.5,71.75,0.0
1692714195527,101.5,71.75,0.0
1692714195619,101.5,71.75,0.0
1692714195710,101.5,71.75,0.0
1692714195802,101.5,71.75,0.0
1692714195893,101.5,71.75,0.0
1692714195984,101.5,71.75,0.0
1692714196075,101.5,71.75,0.0
