time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1687732001.744601256s,79,31.125,37,30.3125,62.25,30.5
1687732001.746905234s,79,31.125,37,30.3125,62.25,30.5
1687732001.751135195s,79,31.125,37,30.3125,62.25,30.5
1687732001.75910612s,79,31.125,37,30.3125,62.25,30.5
1687732001.766342052s,79,31.125,37,30.3125,62.25,30.5
1687732001.774550975s,79,31.125,37,30.3125,62.25,30.5
1687732001.783058895s,79,31.1875,37,30.3125,62.25,30.5
1687732001.790366826s,79,31.1875,37,30.3125,62.25,30.4375
1687732001.798605748s,79,31.1875,37,30.3125,62.25,30.4375
1687732001.806850671s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.815048594s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.823287516s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.830565448s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.838792371s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.846206301s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.854485223s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.862683146s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.870990068s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.878310999s,79,31.1875,35,30.3125,62.25,30.4375
1687732001.886540922s,79,31.1875,37.75,30.3125,62.25,30.4375
1687732002.041130468s,79.25,31.1875,35.25,30.3125,62,30.5
1687732002.044038441s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.0483974s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.054993338s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.06322226s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.070512192s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.078752114s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.086998037s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.095281959s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.102761889s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.11109681s,79.25,31.1875,36.75,30.3125,62.75,30.5
1687732002.118395742s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.126701664s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.134979586s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.143200508s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.15051044s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.158770362s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.166195292s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.174480214s,79.25,31.1875,36.75,30.3125,62.5,30.5
1687732002.182703137s,79.25,31.1875,38.75,30.3125,62.5,30.5
1687732002.263524377s,79.25,31.1875,36,30.3125,61.5,30.5
1687732002.265877355s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.271109306s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.279038231s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.287273154s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.294880082s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.303058005s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.310376937s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.318596859s,79.25,31.1875,36,30.3125,62.75,30.5
1687732002.326835782s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.335223703s,79.25,31.1875,35.25,30.3125,62.75,30.5
1687732002.342468635s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.350749557s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.358184487s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.36634441s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.374540333s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.382583258s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.390926179s,79.25,31.1875,35.25,30.3125,62.25,30.5
1687732002.399260101s,79.25,31.1875,38.75,30.3125,62.25,30.5
1687732002.406655031s,79.25,31.1875,38.75,30.3125,62.25,30.5
1687732002.414920954s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.422199885s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.430570807s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.438791729s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.447032652s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.454312583s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.462534506s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.470859428s,79.25,31.1875,38.75,30.3125,61.5,30.5
1687732002.479215349s,79.25,31.1875,37,30.3125,61.5,30.5
1687732002.486755278s,79.5,31.1875,37,30.3125,61.5,30.5
1687732002.4950382s,79.5,31.1875,37,30.3125,61.5,30.5
1687732002.503224123s,79.5,31.1875,37,30.3125,61.5,30.5
1687732002.510511055s,79.5,31.1875,37,30.3125,61.5,30.5
1687732002.518735978s,79.5,31.1875,37,30.3125,61.5,30.5
1687732002.5270059s,79.5,31.1875,37,30.3125,61.5,30.5
1687732002.535290822s,79.5,31.1875,37,30.3125,61.5,30.4375
1687732002.542559754s,79.5,31.1875,37,30.3125,61.5,30.4375
1687732002.551184673s,79.5,31.1875,34.75,30.3125,61.5,30.4375
1687732002.558501604s,79.5,31.1875,34.75,30.3125,61.5,30.4375
1687732002.566768526s,79.5,31.1875,34.75,30.3125,62,30.4375
1687732002.575047448s,79.5,31.1875,34.75,30.3125,62,30.4375
1687732002.583271371s,79.5,31.1875,34.75,30.3125,62,30.4375
1687732002.590579302s,79.5,31.1875,34.75,30.3125,62,30.4375
1687732002.598829225s,79.5,31.125,34.75,30.3125,62,30.4375
1687732002.607093147s,79.5,31.125,34.75,30.3125,62,30.5
1687732002.614949073s,79.5,31.125,34.75,30.3125,62,30.5
1687732002.623176996s,79.5,31.125,37,30.3125,62,30.5
1687732002.630450927s,79.5,31.125,37,30.3125,62,30.5
1687732002.782169501s,79.75,31.1875,35.75,30.3125,62,30.5
1687732002.784577478s,79.75,31.1875,35.75,30.3125,62,30.5
1687732002.791096417s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.798421348s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.806973268s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.81520519s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.822419122s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.830756044s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.839132965s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.846420897s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732002.854689819s,79.75,31.1875,35.75,30.3125,62.5,30.5
1687732003.004236413s,79.75,31.1875,37,30.3125,62,30.5
1687732003.006588391s,79.75,31.1875,37,30.3125,62,30.5
1687732003.014864313s,79.75,31.1875,37,30.3125,62,30.5
1687732003.023070236s,79.75,31.1875,37,30.3125,62,30.5
1687732003.030340167s,79.75,31.1875,37,30.3125,62,30.5
1687732003.03857909s,79.75,31.1875,37,30.3125,62,30.5
1687732003.046830012s,79.75,31.1875,37,30.3125,62,30.5
1687732003.055074935s,79.75,31.1875,37,30.3125,62,30.4375
1687732003.062536865s,79.75,31.1875,37,30.3125,62,30.4375
1687732003.071076784s,79.75,31.1875,35.25,30.3125,62,30.4375
1687732003.078390716s,80,31.1875,35.25,30.3125,62,30.4375
1687732003.086618638s,80,31.1875,35.25,30.3125,62,30.4375
1687732003.095752552s,80,31.1875,35.25,30.3125,62,30.4375
1687732003.102983484s,80,31.1875,35.25,30.3125,62,30.4375
1687732003.111249407s,80,31.1875,35.25,30.3125,62,30.4375
1687732003.118484339s,80,31.1875,35.25,30.3125,62,30.4375
1687732003.127035258s,80,31.1875,35.25,30.3125,62,30.5
1687732003.135312181s,80,31.1875,35.25,30.3125,62,30.5
1687732003.143058108s,80,31.1875,37.75,30.3125,62,30.5
1687732003.150702036s,80,31.1875,37.75,30.3125,62,30.5
1687732003.159016958s,80,31.1875,37.75,30.3125,61.5,30.5
1687732003.16726688s,80,31.1875,37.75,30.3125,61.5,30.5
1687732003.174827809s,80,31.1875,37.75,30.3125,61.5,30.5
1687732003.183081731s,80,31.1875,37.75,30.3125,61.5,30.5
1687732003.19068966s,80,31.1875,37.75,30.3125,61.5,30.5
1687732003.198983582s,80,31.1875,37.75,30.3125,61.5,30.4375
1687732003.207203505s,80,31.1875,37.75,30.3125,61.5,30.4375
1687732003.214439437s,80,31.1875,37.75,30.3125,61.5,30.4375
1687732003.222747358s,80,31.1875,37.5,30.3125,61.5,30.4375
1687732003.23110628s,80,31.1875,37.5,30.3125,61.25,30.4375
1687732003.238417211s,80,31.1875,37.5,30.3125,61.25,30.4375
1687732003.246691133s,80,31.1875,37.5,30.3125,61.25,30.4375
1687732003.255682049s,80,31.1875,37.5,30.3125,61.25,30.4375
1687732003.26295098s,80,31.1875,37.5,30.3125,61.25,30.4375
1687732003.271190903s,80,31.1875,37.5,30.3125,61.25,30.5
1687732003.278483834s,80,31.1875,37.5,30.3125,61.25,30.5
1687732003.286694757s,80,31.1875,37.5,30.3125,61.25,30.5
1687732003.294976679s,80,31.1875,35,30.3125,61.25,30.5
1687732003.303162602s,80,31.1875,35,30.3125,61.25,30.5
1687732003.310431534s,80,31.1875,35,30.3125,62,30.5
1687732003.318954454s,80,31.1875,35,30.3125,62,30.5
1687732003.327207376s,80,31.1875,35,30.3125,62,30.5
1687732003.334458308s,80,31.1875,35,30.3125,62,30.5
1687732003.343222226s,80,31.1875,35,30.3125,62,30.5
1687732003.350553157s,80,31.1875,35,30.3125,62,30.5
1687732003.35876308s,80,31.1875,35,30.3125,62,30.5
1687732003.366971002s,80,31.1875,37,30.3125,62,30.5
1687732003.523373532s,80.25,31.1875,36.25,30.3125,61.75,30.5
1687732003.525759509s,80.25,31.1875,36.25,30.3125,61.75,30.5
1687732003.535074422s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.54272535s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.551066272s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.558315203s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.567115121s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.574929047s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.58315097s,80.25,31.1875,36.25,30.3125,62.25,30.5
1687732003.590413902s,80.25,31.1875,36,30.3125,62.25,30.5
1687732003.598662824s,80.25,31.1875,36,30.3125,62.25,30.5
1687732003.606924746s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.615135669s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.622391601s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.630727523s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.638198452s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.646467375s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.654701297s,80.25,31.1875,36,30.3125,61.75,30.5
1687732003.66292522s,80.25,31.1875,39,30.3125,61.75,30.5
1687732003.745569443s,80.5,31.1875,37,30.25,61.25,30.4375
1687732003.747882421s,80.5,31.1875,37,30.25,61.25,30.4375
1687732003.750729394s,80.5,31.1875,37,30.25,61.25,30.4375
1687732003.759584311s,80.5,31.1875,37,30.25,61.5,30.4375
1687732003.76708824s,80.5,31.1875,37,30.25,61.5,30.4375
1687732003.774854167s,80.5,31.1875,37,30.3125,61.5,30.4375
1687732003.78312109s,80.5,31.1875,37,30.3125,61.5,30.4375
1687732003.790403021s,80.5,31.1875,37,30.3125,61.5,30.4375
1687732003.798642944s,80.5,31.1875,37,30.3125,61.5,30.5
1687732003.806898866s,80.5,31.1875,37,30.3125,61.5,30.5
1687732003.815144789s,80.5,31.1875,34.5,30.3125,61.5,30.5
1687732003.822365721s,80.5,31.1875,34.5,30.3125,61.5,30.5
1687732003.830267646s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.838489569s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.846718492s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.854907415s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.863119338s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.870373269s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.878618192s,80.5,31.1875,34.5,30.3125,61.75,30.5
1687732003.886850114s,80.5,31.1875,38,30.3125,61.75,30.5
1687732003.894300044s,80.5,31.1875,38,30.3125,61.75,30.5
1687732003.902522967s,80.5,31.1875,38,30.3125,61.25,30.5
1687732003.910848889s,80.5,31.1875,38,30.3125,61.25,30.5
1687732003.919163811s,80.5,31.1875,38,30.3125,61.25,30.5
1687732003.926427742s,80.5,31.1875,38,30.25,61.25,30.5
1687732003.934711664s,80.5,31.125,38,30.25,61.25,30.5
1687732003.942980587s,80.5,31.125,38,30.25,61.25,30.5
1687732003.951243509s,80.5,31.125,38,30.25,61.25,30.5
1687732003.958891437s,80.5,31.125,38,30.25,61.25,30.5
1687732003.967153359s,80.5,31.125,38,30.25,61.25,30.5
1687732004.041776658s,80.5,31.1875,35.25,30.3125,61.25,30.5
1687732004.044290634s,80.5,31.1875,35.25,30.3125,61.25,30.5
1687732004.047116608s,80.5,31.1875,35.25,30.3125,61.25,30.5
1687732004.054948534s,80.5,31.1875,35.25,30.3125,62,30.5
1687732004.063164457s,80.5,31.1875,35.25,30.3125,62,30.5
1687732004.070611387s,80.5,31.1875,35.25,30.3125,62,30.5
1687732004.078866309s,80.5,31.125,35.25,30.3125,62,30.5
1687732004.086271239s,80.5,31.125,35.25,30.3125,62,30.5
1687732004.094549162s,80.5,31.125,35.25,30.3125,62,30.5
1687732004.102762084s,80.5,31.125,35.25,30.3125,62,30.5
1687732004.111082006s,80.5,31.125,36.5,30.3125,62,30.5
1687732004.264193567s,80.75,31.1875,36.5,30.3125,61.75,30.5
1687732004.266489545s,80.75,31.1875,36.5,30.3125,61.75,30.5
1687732004.270719505s,80.75,31.1875,36.5,30.3125,61.75,30.5
1687732004.27867843s,80.75,31.1875,36.5,30.3125,61.75,30.5
1687732004.286926353s,80.75,31.1875,36.5,30.3125,61.75,30.5
1687732004.295198275s,80.75,31.1875,36.5,30.3125,61.75,30.5
1687732004.302418207s,80.75,31.125,36.5,30.3125,61.75,30.5
1687732004.310755129s,80.75,31.125,36.5,30.3125,61.75,30.5
1687732004.319077051s,80.75,31.125,36.5,30.3125,61.75,30.5
1687732004.326336982s,80.75,31.125,35,30.3125,61.75,30.5
1687732004.334605905s,80.75,31.125,35,30.3125,61.75,30.5
1687732004.343123824s,80.75,31.125,35,30.3125,61.75,30.5
1687732004.350390756s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.358620679s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.366832601s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.375097524s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.382299456s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.390648378s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.398957299s,80.75,31.125,35,30.3125,61.25,30.5
1687732004.406226231s,80.75,31.125,38.75,30.3125,61.25,30.5
1687732004.414502153s,80.75,31.125,38.75,30.3125,61.25,30.5
1687732004.422672076s,80.75,31.125,38.75,30.3125,61,30.5
1687732004.430957999s,80.75,31.125,38.75,30.3125,61,30.5
1687732004.439243921s,80.75,31.125,38.75,30.3125,61,30.5
1687732004.446516852s,80.75,31.125,38.75,30.25,61,30.5
1687732004.454710775s,80.75,31.125,38.75,30.25,61,30.5
1687732004.462920698s,80.75,31.125,38.75,30.25,61,30.5
1687732004.47019763s,80.75,31.125,38.75,30.25,61,30.5
1687732004.479070546s,80.75,31.125,37.5,30.25,61,30.5
1687732004.487297469s,80.75,31.125,37.5,30.25,61,30.5
1687732004.494564401s,80.75,31.125,37.5,30.25,61,30.5
1687732004.502767323s,80.75,31.125,37.5,30.25,61,30.5
1687732004.511072245s,80.75,31.125,37.5,30.25,61,30.5
1687732004.518372177s,80.75,31.125,37.5,30.3125,61,30.5
1687732004.526626099s,80.75,31.1875,37.5,30.3125,61,30.5
1687732004.535175019s,80.75,31.1875,37.5,30.3125,61,30.5
1687732004.542373951s,80.75,31.1875,37.5,30.3125,61,30.5
1687732004.550724872s,80.75,31.1875,35.25,30.3125,61,30.5
1687732004.559051794s,81,31.1875,35.25,30.3125,61,30.5
1687732004.566308726s,81,31.1875,35.25,30.3125,61,30.5
1687732004.575025644s,81,31.1875,35.25,30.3125,61.25,30.5
1687732004.583284566s,81,31.1875,35.25,30.3125,61.25,30.5
1687732004.590623497s,81,31.1875,35.25,30.3125,61.25,30.5
1687732004.599158417s,81,31.1875,35.25,30.3125,61.25,30.5
1687732004.606407349s,81,31.1875,35.25,30.3125,61.25,30.5
1687732004.614607272s,81,31.1875,35.25,30.3125,61.25,30.4375
1687732004.622784195s,81,31.1875,37,30.3125,61.25,30.4375
1687732004.631174116s,81,31.1875,37,30.3125,61.25,30.4375
1687732004.783005689s,81,31.1875,36.5,30.3125,61.5,30.5
1687732004.785392666s,81,31.1875,36.5,30.3125,61.5,30.5
1687732004.790896614s,81,31.1875,36.5,30.3125,61.5,30.5
1687732004.79875554s,81,31.1875,36.5,30.3125,62,30.5
1687732004.806985463s,81,31.1875,36.5,30.3125,62,30.5
1687732004.815196386s,81,31.1875,36.5,30.25,62,30.5
1687732004.822388318s,81,31.1875,36.5,30.25,62,30.5
1687732004.83072524s,81,31.1875,36.5,30.25,62,30.5
1687732004.839001162s,81,31.1875,36.5,30.25,62,30.5
1687732004.847265084s,81,31.1875,36,30.25,62,30.5
1687732004.854851013s,81,31.1875,36,30.25,62,30.5
1687732004.863054936s,81,31.1875,36,30.25,62,30.5
1687732004.870404867s,81,31.1875,36,30.25,61.25,30.5
1687732004.879349783s,81,31.1875,36,30.25,61.25,30.5
1687732004.886516715s,81,31.1875,36,30.3125,61.25,30.5
1687732004.894725638s,81,31.1875,36,30.3125,61.25,30.5
1687732004.902942561s,81,31.1875,36,30.3125,61.25,30.5
1687732004.911207483s,81,31.1875,36,30.3125,61.25,30.5
1687732004.918849411s,81,31.1875,36,30.3125,61.25,30.5
1687732004.927093334s,81,31.1875,38.75,30.3125,61.25,30.5
1687732005.005249599s,81.25,31.1875,37,30.3125,61,30.5
1687732005.007560577s,81.25,31.1875,37,30.3125,61,30.5
1687732005.015163506s,81.25,31.1875,37,30.3125,61,30.5
1687732005.022415438s,81.25,31.1875,37,30.3125,61.5,30.5
1687732005.030764359s,81.25,31.1875,37,30.3125,61.5,30.5
1687732005.039063281s,81.25,31.1875,37,30.3125,61.5,30.5
1687732005.04661821s,81.25,31.1875,37,30.3125,61.5,30.5
1687732005.054914132s,81.25,31.1875,37,30.3125,61.5,30.5
1687732005.063135055s,81.25,31.1875,37,30.3125,61.5,30.5
1687732005.070367987s,81.25,31.1875,35.25,30.3125,61.5,30.5
1687732005.078633909s,81.25,31.1875,35.25,30.3125,61.5,30.5
1687732005.08697683s,81.25,31.1875,35.25,30.3125,61.5,30.5
1687732005.095240753s,81.25,31.1875,35.25,30.3125,61.25,30.5
1687732005.102505684s,81.25,31.1875,35.25,30.3125,61.25,30.5
1687732005.111109604s,81.25,31.1875,35.25,30.3125,61.25,30.5
1687732005.118395535s,81.25,31.1875,35.25,30.3125,61.25,30.5
1687732005.126647458s,81.25,31.1875,35.25,30.3125,61.25,30.5
1687732005.13492438s,81.25,31.1875,35.25,30.3125,61.25,30.5
1687732005.143143302s,81.25,31.1875,38,30.3125,61.25,30.5
1687732005.150431234s,81.25,31.1875,38,30.3125,61.25,30.5
1687732005.158666156s,81.25,31.1875,38,30.3125,61.25,30.5
1687732005.166893079s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.175620997s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.182892929s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.19121885s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.19874378s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.206980702s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.215263624s,81.25,31.1875,38,30.3125,60.75,30.5
1687732005.222467557s,81.25,31.1875,37.5,30.3125,60.75,30.5
1687732005.301933809s,81.25,31.1875,35.5,30.3125,60.75,30.5
1687732005.304370786s,81.25,31.1875,35.5,30.3125,60.75,30.5
1687732005.310659727s,81.25,31.1875,35.5,30.3125,60.75,30.5
1687732005.318971649s,81.25,31.1875,35.5,30.3125,61.75,30.5
1687732005.327234572s,81.25,31.1875,35.5,30.3125,61.75,30.5
1687732005.334506503s,81.25,31.1875,35.5,30.25,61.75,30.5
1687732005.342728426s,81.25,31.1875,35.5,30.25,61.75,30.5
1687732005.351073347s,81.25,31.1875,35.5,30.25,61.75,30.5
1687732005.358392279s,81.25,31.1875,35.5,30.25,61.75,30.5
1687732005.366898199s,81.25,31.1875,37,30.25,61.75,30.5
1687732005.375170121s,81.5,31.1875,37,30.25,61.75,30.5
1687732005.382343053s,81.5,31.1875,37,30.25,61.75,30.5
1687732005.390689975s,81.5,31.1875,37,30.25,61,30.5
1687732005.398998897s,81.5,31.1875,37,30.25,61,30.5
1687732005.407232819s,81.5,31.1875,37,30.3125,61,30.5
1687732005.414518751s,81.5,31.125,37,30.3125,61,30.5
1687732005.422704674s,81.5,31.125,37,30.3125,61,30.5
1687732005.430208603s,81.5,31.125,37,30.3125,61,30.4375
1687732005.438417526s,81.5,31.125,39,30.3125,61,30.4375
1687732005.446681448s,81.25,31.125,39,30.3125,61,30.4375
1687732005.523956722s,81.5,31.1875,36.25,30.3125,60.75,30.5
1687732005.5263017s,81.5,31.1875,36.25,30.3125,60.75,30.5
1687732005.534604622s,81.5,31.1875,36.25,30.3125,60.75,30.5
1687732005.542816545s,81.5,31.1875,36.25,30.3125,61.75,30.5
1687732005.551096467s,81.5,31.1875,36.25,30.3125,61.75,30.5
1687732005.559031392s,81.5,31.1875,36.25,30.3125,61.75,30.5
1687732005.567293314s,81.5,31.1875,36.25,30.3125,61.75,30.5
1687732005.574564246s,81.5,31.1875,36.25,30.3125,61.75,30.5
1687732005.582800169s,81.5,31.1875,36.25,30.3125,61.75,30.4375
1687732005.59112809s,81.5,31.1875,35.5,30.3125,61.75,30.4375
1687732005.598987016s,81.5,31.1875,35.5,30.3125,61.75,30.4375
1687732005.607237939s,81.5,31.1875,35.5,30.3125,61.75,30.4375
1687732005.61453487s,81.5,31.1875,35.5,30.3125,61,30.4375
1687732005.62301279s,81.5,31.1875,35.5,30.3125,61,30.4375
1687732005.630318722s,81.5,31.1875,35.5,30.3125,61,30.4375
1687732005.638534645s,81.5,31.1875,35.5,30.3125,61,30.4375
1687732005.646800567s,81.5,31.1875,35.5,30.3125,61,30.4375
1687732005.655067489s,81.5,31.1875,35.5,30.3125,61,30.5
1687732005.663292412s,81.5,31.1875,39,30.3125,61,30.5
1687732005.670572343s,81.5,31.1875,39,30.3125,61,30.5
1687732005.746511629s,81.5,31.1875,37.5,30.3125,60.75,30.4375
1687732005.748820608s,81.5,31.1875,37.5,30.3125,60.75,30.4375
1687732005.751614581s,81.5,31.1875,37.5,30.3125,60.75,30.4375
1687732005.758575516s,81.5,31.1875,37.5,30.3125,60.75,30.4375
1687732005.766824438s,81.5,31.1875,37.5,30.3125,61.25,30.4375
1687732005.775033361s,81.5,31.1875,37.5,30.3125,61.25,30.4375
1687732005.783236284s,81.5,31.1875,37.5,30.3125,61.25,30.4375
1687732005.791001211s,81.5,31.1875,37.5,30.3125,61.25,30.4375
1687732005.798359142s,81.5,31.1875,37.5,30.3125,61.25,30.4375
1687732005.806596064s,81.5,31.1875,37.5,30.3125,61.25,30.5
1687732005.815122984s,81.5,31.1875,35,30.3125,61.25,30.5
1687732005.822298917s,81.5,31.1875,35,30.3125,61.25,30.5
1687732005.830636838s,81.5,31.1875,35,30.3125,61.25,30.5
1687732005.838847761s,81.5,31.1875,35,30.3125,61.25,30.5
1687732005.847105683s,81.5,31.1875,35,30.3125,61.25,30.5
1687732005.854281616s,81.5,31.1875,35,30.25,61.25,30.5
1687732005.862670537s,81.5,31.1875,35,30.25,61.25,30.5
1687732005.870968459s,81.5,31.1875,35,30.25,61.25,30.5
1687732005.87830539s,81.5,31.1875,35,30.25,61.25,30.5
1687732005.886547313s,81.5,31.1875,37.75,30.25,61.25,30.5
1687732006.042879843s,81.75,31.1875,35.75,30.3125,61.25,30.5
1687732006.045372819s,81.75,31.1875,35.75,30.3125,61.25,30.5
1687732006.048198793s,81.75,31.1875,35.75,30.3125,61.25,30.5
1687732006.054408734s,81.75,31.1875,35.75,30.3125,61.25,30.5
1687732006.062689656s,81.75,31.1875,35.75,30.3125,61.75,30.5
1687732006.070185586s,81.75,31.1875,35.75,30.3125,61.75,30.5
1687732006.078440508s,81.75,31.1875,35.75,30.3125,61.75,30.5
1687732006.086700431s,81.75,31.125,35.75,30.3125,61.75,30.5
1687732006.094898354s,81.75,31.125,35.75,30.3125,61.75,30.5
1687732006.103112276s,81.75,31.125,35.75,30.3125,61.75,30.5
1687732006.110385208s,81.75,31.125,36,30.3125,61.75,30.5
1687732006.265098753s,82,31.1875,37.25,30.3125,61,30.5
1687732006.267409732s,82,31.1875,37.25,30.3125,61,30.5
1687732006.270246705s,82,31.1875,37.25,30.3125,61,30.5
1687732006.278494627s,82,31.1875,37.25,30.3125,61,30.5
1687732006.28676155s,82,31.1875,37.25,30.3125,61,30.5
1687732006.295035472s,82,31.1875,37.25,30.25,61,30.5
1687732006.303253395s,82,31.1875,37.25,30.25,61,30.5
1687732006.310542326s,82,31.1875,37.25,30.25,61,30.5
1687732006.318781249s,82,31.1875,37.25,30.25,61,30.5
1687732006.326223179s,82,31.1875,37.25,30.25,61,30.5
1687732006.334503101s,82,31.1875,35.25,30.25,61,30.5
1687732006.342721024s,82,31.1875,35.25,30.25,61,30.5
1687732006.351054945s,82,31.1875,35.25,30.25,61,30.5
1687732006.358348877s,82,31.1875,35.25,30.25,61,30.5
1687732006.366587799s,82,31.1875,35.25,30.25,61,30.5
1687732006.374846721s,82,31.1875,35.25,30.25,61,30.5
1687732006.383044644s,82,31.1875,35.25,30.25,61,30.5
1687732006.390604573s,82,31.1875,35.25,30.25,61,30.5
1687732006.398836496s,82,31.1875,35.25,30.25,61,30.5
1687732006.407027419s,82,31.1875,38,30.25,61,30.5
1687732006.415303341s,82,31.1875,38,30.25,61,30.5
1687732006.422492273s,82,31.1875,38,30.25,61,30.5
1687732006.430827195s,82,31.1875,38,30.25,60.5,30.5
1687732006.439101117s,82,31.1875,38,30.25,60.5,30.5
1687732006.446394049s,82,31.1875,38,30.3125,60.5,30.5
1687732006.455018968s,82,31.1875,38,30.3125,60.5,30.5
1687732006.46324989s,82,31.1875,38,30.3125,60.5,30.5
1687732006.470522822s,82,31.1875,38,30.3125,60.5,30.5
1687732006.478746745s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.487005667s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.495274589s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.50261852s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.510924442s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.518258373s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.526514295s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.534799217s,82,31.1875,37.5,30.3125,60.5,30.5
1687732006.54305214s,82,31.1875,37.5,30.3125,60.5,30.5
