time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1687121139.451239086s,98,27.4375,98.5,26.9375,98.75,27.25
1687121139.482498823s,98,27.4375,98.5,26.9375,98.75,27.25
1687121139.515192547s,98,27.5,98.5,26.9375,98.75,27.25
1687121139.546536283s,98.25,27.5,98.25,26.9375,98.75,27.3125
1687121139.578978009s,98.25,27.5,98.25,26.9375,98.75,27.3125
1687121139.610723741s,98.25,27.5,98.25,26.9375,98.75,27.3125
1687121139.642431474s,98.25,27.5,98.25,26.875,98.75,27.25
1687121139.674355205s,98.25,27.5,98.25,26.875,98.5,27.25
1687121139.706529933s,98.25,27.5,98.25,26.875,98.5,27.25
1687121139.739283657s,98.25,27.5,98.25,26.875,98.75,27.25
1687121139.770490394s,98.25,27.5,98.25,26.875,98.75,27.25
1687121139.802737122s,98.25,27.5,98.25,26.875,98.5,27.25
1687121139.834452855s,98.5,27.5,98.25,26.875,98.5,27.25
1687121139.866749582s,98.5,27.5,98.25,26.875,98.5,27.25
1687121139.898430315s,98.25,27.5,98.25,26.875,98.5,27.25
1687121139.931178039s,98.25,27.5,98.25,26.875,98.5,27.25
1687121139.962416776s,98.25,27.5,98.25,26.9375,98.5,27.25
1687121139.994764503s,98.25,27.5,98.25,26.9375,98.5,27.25
1687121140.026492235s,98.25,27.5,98.25,26.9375,98.5,27.25
1687121140.058682964s,98.25,27.5,98.5,26.9375,98.5,27.25
1687121140.090801693s,98.25,27.5,98.5,26.9375,98.5,27.25
1687121140.122547426s,98.5,27.5,98.25,26.9375,98.5,27.25
1687121140.154681155s,98.5,27.5,98.25,26.9375,98.5,27.25
1687121140.186534887s,98.5,27.4375,98.25,26.875,98.5,27.25
1687121140.218631616s,98.25,27.4375,98.25,26.875,98.5,27.25
1687121140.250373349s,98.25,27.4375,98.25,26.875,98.75,27.25
1687121140.282420079s,98.25,27.4375,98.25,26.875,98.75,27.25
1687121140.315308802s,98.25,27.5,98.25,26.9375,98.75,27.25
1687121140.34637054s,98.5,27.5,98.25,26.9375,98.75,27.25
1687121140.379167263s,98.5,27.4375,98.25,26.9375,98.75,27.25
1687121140.410792997s,98.5,27.4375,98.25,26.9375,98.75,27.25
1687121140.443025725s,98.5,27.4375,98.25,26.9375,98.75,27.25
1687121140.474870457s,98.5,27.4375,98.25,26.875,98.75,27.25
1687121140.507205185s,98.5,27.4375,98.25,26.875,98.75,27.25
1687121140.538844918s,98.5,27.4375,98.25,26.875,98.75,27.25
1687121140.571072646s,98.5,27.4375,98.25,26.875,98.75,27.25
1687121140.602930378s,98.5,27.5,98.25,26.9375,98.75,27.25
1687121140.63475411s,98.75,27.5,98.25,26.9375,98.75,27.25
1687121140.666898839s,98.75,27.5,98.25,26.9375,98.75,27.3125
1687121140.698725571s,98.75,27.5,98.25,26.9375,98.5,27.3125
1687121140.730314305s,98.75,27.5,98.25,26.9375,98.5,27.3125
1687121140.762554033s,98.75,27.5,98.25,26.9375,98.5,27.3125
1687121140.795283757s,98.75,27.5,98.25,26.9375,98.5,27.3125
1687121140.82702449s,98.75,27.5,98.25,26.9375,98.5,27.3125
1687121140.859116219s,98.75,27.5,98.5,26.9375,98.5,27.3125
1687121140.890857952s,98.75,27.5,98.5,26.9375,98.5,27.25
1687121140.92305068s,98.75,27.5,98.5,26.9375,98.5,27.25
1687121140.954415416s,98.75,27.5,98.5,26.9375,98.5,27.3125
1687121140.98722414s,98.75,27.5,98.5,26.9375,98.5,27.3125
1687121141.018411877s,98.75,27.5,98.5,26.9375,98.5,27.3125
1687121141.050466607s,98.75,27.5,98.5,26.9375,98.5,27.25
1687121141.083201331s,98.5,27.5,98.5,26.9375,98.75,27.25
1687121141.114476068s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121141.146802796s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121141.178451529s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121141.210662258s,98.5,27.4375,98.5,26.875,98.75,27.3125
1687121141.242762988s,98.5,27.4375,98.25,26.875,98.75,27.3125
1687121141.27459572s,98.5,27.4375,98.25,26.875,98.75,27.3125
1687121141.307045447s,98.5,27.4375,98.25,26.875,98.75,27.3125
1687121141.338410182s,98.5,27.4375,98.25,26.875,98.75,27.3125
1687121141.371061907s,98.5,27.5,98.25,26.9375,98.75,27.3125
1687121141.403304636s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121141.434461374s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121141.466302106s,98.5,27.5,98.25,26.9375,98.75,27.3125
1687121141.498347836s,98.5,27.5,98.25,26.875,98.75,27.3125
1687121141.53109656s,98.5,27.5,98.25,26.875,98.75,27.3125
1687121141.56319729s,98.5,27.5,98.25,26.875,98.75,27.3125
1687121141.595090021s,98.5,27.5,98.25,26.9375,99,27.3125
1687121141.626468757s,98.5,27.5,98.25,26.9375,99,27.25
1687121141.658731485s,98.5,27.5,98.25,26.9375,99,27.25
1687121141.690385219s,98.25,27.5,98.25,26.9375,99,27.25
1687121141.722576948s,98.25,27.5,98.25,26.9375,99,27.3125
1687121141.75556067s,98.5,27.5,98.25,26.9375,98.75,27.3125
1687121141.787332402s,98.5,27.4375,98.25,26.9375,98.75,27.25
1687121141.818991136s,98.5,27.4375,98.25,26.9375,98.75,27.25
1687121141.850725869s,98.5,27.4375,98.5,26.9375,98.75,27.3125
1687121141.882796598s,98.5,27.4375,98.5,26.9375,98.75,27.3125
1687121141.91462733s,98.75,27.4375,98.5,26.9375,98.75,27.3125
1687121141.946667061s,98.75,27.5,98.5,26.9375,98.75,27.3125
1687121141.978668791s,98.5,27.5,98.5,26.9375,99,27.3125
1687121142.010344524s,98.5,27.5,98.5,26.9375,99,27.3125
1687121142.042549253s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121142.074737983s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121142.106579715s,98.5,27.4375,98.5,26.875,98.75,27.3125
1687121142.138781444s,98.25,27.4375,98.5,26.875,98.75,27.3125
1687121142.171015173s,98.25,27.4375,98.5,26.9375,98.75,27.3125
1687121142.202652906s,98.5,27.4375,98.5,26.9375,98.75,27.3125
1687121142.234945635s,98.5,27.5,98.5,26.875,98.75,27.3125
1687121142.26641937s,98.5,27.5,98.5,26.875,98.75,27.3125
1687121142.299174094s,98.5,27.5,98.5,26.875,98.75,27.3125
1687121142.331234824s,98.5,27.4375,98.5,26.9375,98.75,27.3125
1687121142.362978557s,98.25,27.4375,98.5,26.9375,98.75,27.3125
1687121142.395194286s,98.25,27.4375,98.5,26.875,98.75,27.3125
1687121142.427034018s,98.25,27.4375,98.25,26.875,98.75,27.3125
1687121142.459187748s,98.25,27.5,98.25,26.9375,98.75,27.3125
1687121142.490434485s,98.25,27.5,98.25,26.9375,98.75,27.3125
1687121142.52307821s,98.25,27.5,98.25,26.9375,98.75,27.3125
1687121142.554439946s,98.25,27.4375,98.25,26.9375,98.75,27.3125
1687121142.586392677s,98.5,27.4375,98.5,26.9375,98.75,27.3125
1687121142.619162402s,98.5,27.5,98.5,26.9375,98.75,27.25
1687121142.651183132s,98.5,27.5,98.5,26.9375,98.5,27.25
1687121142.682940865s,98.5,27.5,98.5,26.875,98.5,27.3125
1687121142.715119594s,98.5,27.5,98.5,26.875,98.5,27.3125
1687121142.746941326s,98.5,27.5,98.5,26.875,98.5,27.3125
1687121142.779166055s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121142.810406792s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121142.843035518s,98.5,27.4375,98.5,26.9375,98.75,27.25
1687121142.874382254s,98.5,27.4375,98.75,26.9375,98.5,27.25
1687121142.908787965s,98.5,27.4375,98.75,26.9375,98.5,27.3125
1687121142.938548714s,98.5,27.4375,98.5,26.9375,98.5,27.3125
1687121142.970603444s,98.5,27.4375,98.5,26.9375,98.5,27.3125
1687121143.002349177s,98.5,27.5,98.5,26.9375,98.5,27.3125
1687121143.034847904s,98.5,27.5,98.5,26.9375,98.5,27.3125
1687121143.066900635s,98.5,27.4375,98.5,26.9375,98.5,27.25
1687121143.098436369s,98.5,27.4375,98.75,26.9375,98.5,27.25
1687121143.1304561s,98.5,27.4375,98.75,26.9375,98.5,27.3125
1687121143.163060826s,98.5,27.4375,98.75,26.9375,98.75,27.3125
1687121143.194622561s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.22681729s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.258559023s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.290639753s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.322386486s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.354555216s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121143.386469947s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121143.419089673s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121143.451311402s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121143.482897137s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.515338864s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121143.547105597s,98.5,27.5,98.75,26.9375,98.5,27.25
1687121143.579334326s,98.5,27.5,98.75,26.9375,98.5,27.3125
1687121143.611301057s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121143.642543794s,98.75,27.4375,98.75,26.9375,98.75,27.25
1687121143.675556517s,98.5,27.4375,98.75,26.9375,98.5,27.25
1687121143.706353258s,98.5,27.4375,98.75,26.9375,98.5,27.25
1687121143.738446988s,98.5,27.5,98.75,26.875,98.5,27.25
1687121143.771173713s,98.5,27.5,98.5,26.875,98.75,27.25
1687121143.803265443s,98.5,27.5,98.5,26.9375,98.75,27.25
1687121143.835098175s,98.5,27.5,98.5,26.9375,98.75,27.25
1687121143.867236905s,98.5,27.5,98.5,26.875,98.75,27.3125
1687121143.898981638s,98.25,27.5,98.5,26.875,98.75,27.3125
1687121143.931086368s,98.25,27.5,98.5,26.875,98.75,27.3125
1687121143.962839101s,98.25,27.4375,98.5,26.9375,98.75,27.3125
1687121143.995127829s,98.25,27.4375,98.5,26.9375,98.75,27.3125
1687121144.026474566s,98.25,27.5,98.5,26.9375,98.75,27.3125
1687121144.059106292s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.090336029s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.122898756s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.154718488s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.186911218s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.218712951s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.250313685s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.282559414s,98.25,27.5,98.75,26.9375,98.75,27.3125
1687121144.314253148s,98.25,27.5,98.75,26.9375,98.75,27.3125
1687121144.347112872s,98.25,27.5,98.75,26.9375,98.75,27.3125
1687121144.379206602s,98.25,27.5,98.75,26.9375,98.75,27.3125
1687121144.411126334s,98.25,27.5,98.75,26.875,98.75,27.3125
1687121144.442762068s,98.5,27.5,-1000,-1000,98.75,27.3125
1687121144.475356794s,98.5,27.5,-1000,-1000,98.75,27.25
1687121144.507292526s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121144.539083258s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.571153989s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.602862722s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121144.635060452s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121144.666866185s,98.5,27.5,98.75,26.9375,98.75,27.25
1687121144.698968915s,98.5,27.4375,98.75,26.875,98.75,27.3125
1687121144.730734648s,98.25,27.4375,98.75,26.875,98.75,27.3125
1687121144.762831378s,98.25,27.5,98.75,26.9375,98.75,27.25
1687121144.794646111s,98.25,27.5,98.5,26.9375,98.5,27.25
1687121144.82694584s,98.25,27.4375,98.5,26.9375,98.5,27.3125
1687121144.859215568s,98.5,27.4375,98.5,26.9375,98.75,27.3125
1687121144.890851303s,98.5,27.4375,98.75,26.9375,98.75,27.3125
1687121144.922927033s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121144.954845765s,98.75,27.5,-1000,-1000,98.75,27.3125
1687121144.986659497s,98.75,27.5,-1000,-1000,98.75,27.25
1687121145.018775228s,98.75,27.5,-1000,-1000,98.75,27.25
1687121145.050545961s,98.75,27.5,98.75,26.875,98.75,27.3125
1687121145.082638691s,98.75,27.5,98.5,26.875,98.75,27.3125
1687121145.114473424s,98.75,27.5,98.5,26.875,98.75,27.3125
1687121145.146697153s,98.75,27.5,98.5,26.875,98.75,27.25
1687121145.178437887s,98.75,27.5,98.75,26.875,98.75,27.25
1687121145.210521617s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121145.243264342s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121145.274826077s,98.75,27.5,98.75,26.875,98.75,27.3125
1687121145.307159806s,98.75,27.5,98.5,26.875,98.75,27.3125
1687121145.33880454s,98.75,27.5,98.5,26.875,98.75,27.3125
1687121145.37101927s,98.75,27.5,98.5,26.9375,98.75,27.3125
1687121145.403065001s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121145.434882733s,98.75,27.4375,98.75,26.9375,98.75,27.3125
1687121145.467211462s,98.5,27.4375,98.75,26.9375,98.75,27.3125
1687121145.498453199s,98.5,27.5,98.75,26.9375,98.75,27.3125
1687121145.531076926s,98.5,27.5,98.75,26.9375,99,27.3125
1687121145.563317655s,98.5,27.5,98.75,26.9375,99,27.3125
1687121145.595080388s,98.5,27.5,98.75,26.875,99,27.25
1687121145.626427125s,98.75,27.5,98.75,26.875,99.25,27.25
1687121145.659032851s,98.75,27.5,98.75,26.9375,99.25,27.3125
1687121145.690773584s,98.75,27.5,98.75,26.9375,99,27.3125
1687121145.722853315s,98.75,27.4375,98.75,26.875,99,27.3125
1687121145.754779047s,98.75,27.4375,98.5,26.875,99,27.3125
1687121145.786990776s,98.75,27.4375,98.5,26.875,99,27.3125
1687121145.81868351s,98.75,27.5,98.5,26.9375,99,27.3125
1687121145.850772241s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121145.882515974s,98.75,27.5,98.75,26.9375,98.75,27.25
1687121145.914683704s,99,27.5,98.75,26.9375,98.75,27.25
1687121145.946463437s,99,27.5,98.75,26.875,98.75,27.25
1687121145.978619167s,98.75,27.5,98.75,26.875,98.75,27.25
1687121146.010881896s,98.75,27.4375,98.75,26.875,98.75,27.25
1687121146.042501631s,98.75,27.4375,98.75,26.9375,98.75,27.25
1687121146.07484636s,98.75,27.4375,98.75,26.9375,98.75,27.25
1687121146.106394095s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121146.13913382s,98.75,27.5,98.75,26.9375,98.75,27.3125
1687121146.171179551s,98.75,27.4375,98.75,26.9375,98.75,27.25
1687121146.202891285s,98.25,27.4375,98.75,26.9375,98.75,27.25
1687121146.235088015s,98.25,27.5,98.75,26.9375,98.75,27.25
1687121146.266912748s,98.25,27.5,98.75,26.9375,98.75,27.25
1687121146.299068478s,98.25,27.5,98.5,26.9375,98.75,27.25
1687121146.331324207s,98.25,27.5,98.5,26.9375,98.75,27.25
1687121146.362948942s,98.5,27.5,98.5,26.9375,98.75,27.25
1687121146.395643667s,98.5,27.5,98.5,26.9375,98.75,27.3125
1687121146.426819406s,98.5,27.5,98.5,26.9375,99,27.3125
1687121146.458610139s,98.5,27.5,98.5,26.9375,99,27.3125
1687121146.49067187s,98.75,27.5,98.5,26.9375,99,27.3125
1687121146.522404603s,98.75,27.5,98.75,26.9375,99,27.3125
1687121146.554548334s,98.75,27.5,98.75,26.9375,99,27.25
1687121146.586361067s,98.75,27.5,98.75,26.9375,98.75,27.25
1687121146.618603796s,98.75,27.5,98.75,26.875,98.75,27.25
1687121146.650854525s,98.75,27.5,98.5,26.875,98.75,27.25
1687121146.68248326s,98.75,27.5,98.5,26.9375,98.75,27.3125
1687121146.714783989s,98.75,27.5,98.75,26.9375,99,27.3125
1687121146.746984719s,98.75,27.5,98.75,26.9375,99,27.3125
1687121146.778727452s,98.75,27.5,98.75,26.875,99,27.25
1687121146.810925182s,98.75,27.5,98.75,26.875,98.75,27.25
1687121146.843177911s,98.75,27.5,98.75,26.875,98.75,27.3125
1687121146.874950645s,98.75,27.5,98.75,26.875,99,27.3125
1687121146.907390373s,98.75,27.5,98.75,26.9375,99,27.25
1687121146.938498111s,98.75,27.5,99,26.9375,99.25,27.25
1687121146.971187837s,98.75,27.5,99,26.9375,99.25,27.25
1687121147.003217568s,98.75,27.5,99,26.9375,99.25,27.25
1687121147.035142301s,98.75,27.5,99,26.9375,99.25,27.25
1687121147.066279039s,98.75,27.5,99,26.9375,99.25,27.3125
1687121147.099028765s,98.75,27.5,99,26.9375,99.25,27.3125
1687121147.131232495s,98.75,27.5,99,26.875,99.25,27.25
1687121147.162479233s,98.75,27.5,99,26.875,99,27.25
1687121147.195178958s,98.75,27.5,99,26.875,99,27.25
1687121147.226466696s,98.75,27.5,99,26.9375,99,27.25
1687121147.258554427s,98.75,27.5,99,26.9375,99,27.25
1687121147.29030516s,98.75,27.4375,99,26.9375,99,27.3125
1687121147.32251589s,98.5,27.4375,98.75,26.9375,99.25,27.3125
1687121147.35479562s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121147.386585353s,98.5,27.5,98.5,26.9375,99.25,27.3125
1687121147.418844082s,98.5,27.4375,98.5,26.9375,99.25,27.3125
1687121147.450410818s,98.5,27.4375,98.5,26.9375,99.25,27.3125
1687121147.483186543s,98.5,27.4375,98.75,26.9375,99.25,27.3125
1687121147.514389281s,98.5,27.4375,98.75,26.875,99.25,27.3125
1687121147.547349005s,98.5,27.4375,98.75,26.875,99.25,27.3125
1687121147.57893574s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121147.611169469s,98.5,27.5,98.75,26.9375,99,27.3125
1687121147.642787204s,98.5,27.5,98.75,26.9375,99,27.3125
1687121147.674352939s,98.5,27.5,98.75,26.9375,99,27.25
1687121147.706556669s,98.5,27.5,98.75,26.9375,99,27.25
1687121147.739251395s,98.5,27.5,98.75,26.9375,99,27.3125
1687121147.770459133s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121147.802704863s,98.5,27.5,98.75,26.875,99.25,27.3125
1687121147.834449597s,98.5,27.5,98.75,26.875,99.25,27.3125
1687121147.866748326s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121147.898860056s,98.75,27.5,98.75,26.9375,99.25,27.3125
1687121147.93063079s,98.75,27.5,98.75,26.9375,99.25,27.3125
1687121147.96280752s,98.75,27.4375,98.75,26.875,99.25,27.25
1687121147.995361247s,98.5,27.4375,98.75,26.875,99.25,27.25
1687121148.027012982s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121148.059202712s,98.75,27.5,98.75,26.9375,99.5,27.3125
1687121148.090294451s,98.75,27.5,98.75,26.9375,99.5,27.3125
1687121148.123054177s,98.5,27.5,98.5,26.9375,99.5,27.25
1687121148.155548904s,98.5,27.5,98.5,26.9375,99.5,27.25
1687121148.187147639s,98.5,27.5,98.5,26.875,99.5,27.3125
1687121148.218789374s,98.5,27.5,98.5,26.875,99.25,27.3125
1687121148.251043104s,98.5,27.5,98.5,26.9375,99.25,27.25
1687121148.282605839s,98.5,27.5,98.75,26.9375,99.25,27.25
1687121148.314421572s,98.5,27.5,98.75,26.9375,99.25,27.25
1687121148.347557295s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121148.378394036s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121148.411038763s,98.5,27.4375,98.75,26.9375,99.25,27.25
1687121148.442512499s,98.75,27.4375,98.75,26.9375,99.25,27.25
1687121148.475177225s,98.75,27.5,98.75,26.9375,99.25,27.25
1687121148.507255956s,98.75,27.5,99,26.9375,99.25,27.25
1687121148.538304696s,98.75,27.4375,99,26.9375,99.25,27.25
1687121148.571034421s,98.5,27.4375,98.75,26.9375,99.25,27.25
1687121148.603118152s,98.5,27.4375,98.75,26.9375,99,27.25
1687121148.635011885s,98.5,27.5,98.75,26.9375,99,27.25
1687121148.667123616s,98.5,27.5,98.75,26.9375,99,27.25
1687121148.698586352s,98.5,27.5,98.75,26.9375,99,27.25
1687121148.731233079s,98.75,27.5,98.75,26.9375,99.25,27.25
1687121148.762479817s,98.75,27.5,98.75,26.875,99.25,27.25
1687121148.795186543s,98.5,27.5,98.75,26.875,99.25,27.25
1687121148.82651128s,98.5,27.5,98.75,26.875,99.25,27.25
1687121148.859142006s,98.5,27.5,98.75,26.9375,99.25,27.3125
1687121148.890366745s,98.5,27.5,98.75,26.9375,99,27.3125
1687121148.922893472s,98.5,27.5,98.75,26.9375,99,27.3125
1687121148.954688206s,98.5,27.5,99,26.9375,99,27.3125
1687121148.986812936s,98.5,27.5,99,26.9375,99,27.25
1687121149.018649669s,98.5,27.5,99,26.9375,99,27.25
1687121149.050308404s,98.5,27.5,99,26.9375,99,27.25
1687121149.082529134s,98.5,27.5,99,26.9375,99,27.3125
1687121149.115563858s,98.25,27.5,99,26.9375,99.25,27.3125
1687121149.1463626s,98.25,27.5,99,26.875,99.25,27.25
1687121149.178981326s,98.5,27.5,98.75,26.875,99,27.25
1687121149.211214056s,98.5,27.5,98.75,26.9375,99,27.3125
1687121149.242721792s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.275038522s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.306572257s,98.5,27.5,99,26.9375,99.25,27.25
1687121149.338752988s,98.5,27.5,99,26.9375,99.25,27.25
1687121149.370381723s,98.5,27.5,99,26.9375,99.25,27.3125
1687121149.402619453s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.434472186s,98.75,27.5,99,26.9375,99.25,27.25
1687121149.467084913s,98.75,27.5,99,26.9375,99,27.25
1687121149.499150644s,98.75,27.5,99,26.9375,99,27.25
1687121149.530981377s,98.75,27.5,99,26.9375,99,27.25
1687121149.562614112s,98.75,27.5,99,26.9375,99.25,27.25
1687121149.594922842s,98.75,27.4375,99,26.9375,99.25,27.3125
1687121149.626381578s,98.5,27.4375,99,26.9375,99.25,27.3125
1687121149.658613308s,98.5,27.5,99,26.9375,99.25,27.3125
1687121149.691264035s,98.75,27.5,99,26.9375,99.5,27.3125
1687121149.722441773s,98.75,27.5,99,26.9375,99.5,27.3125
1687121149.755502496s,98.75,27.5,99,26.9375,99.5,27.3125
1687121149.786846234s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.818859966s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.850712699s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.882344434s,98.75,27.5,99,26.9375,99.25,27.3125
1687121149.914373165s,98.75,27.5,99,26.9375,99,27.3125
1687121149.946774894s,98.75,27.5,99,26.9375,99,27.3125
1687121149.978496628s,98.75,27.5,99,26.9375,99,27.3125
1687121150.01054936s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.042388093s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.075084819s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.106342558s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.138918285s,98.75,27.5,99,26.9375,99,27.3125
1687121150.171131015s,98.75,27.5,99,26.9375,99,27.3125
1687121150.202673751s,98.75,27.5,99.25,26.9375,99,27.3125
1687121150.23505848s,98.75,27.5,99.25,26.9375,99.25,27.3125
1687121150.266587216s,98.75,27.5,99.25,26.9375,99.25,27.3125
1687121150.298997945s,98.75,27.5,99.25,26.9375,99,27.3125
1687121150.33062168s,98.75,27.5,99.25,26.9375,99,27.3125
1687121150.36279241s,99,27.5,99,26.9375,99.25,27.3125
1687121150.394925141s,99,27.5,99,26.9375,99.25,27.3125
1687121150.426505877s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.459064604s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.491270335s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.52284307s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.5551318s,98.75,27.5,99,26.875,99.25,27.3125
1687121150.586606537s,98.75,27.5,99,26.875,99.25,27.3125
1687121150.618348271s,98.75,27.5,99,26.9375,99.25,27.3125
1687121150.650447002s,98.5,27.5,99,26.9375,99.25,27.3125
1687121150.683195728s,98.5,27.5,99,26.9375,99,27.3125
1687121150.714329467s,99,27.5,99,26.9375,99,27.3125
1687121150.747111193s,99,27.5,99.25,26.9375,99.25,27.3125
1687121150.778369931s,99,27.5,99.25,26.9375,99.25,27.3125
1687121150.810595661s,99,27.5,99.25,26.9375,99,27.3125
1687121150.843211388s,99,27.5,99.25,26.9375,99,27.3125
1687121150.874544126s,98.75,27.5,99.25,26.9375,99,27.3125
1687121150.907169852s,98.75,27.5,99.25,26.9375,99,27.3125
1687121150.938407591s,98.75,27.5,99.25,26.9375,99,27.3125
1687121150.971061318s,98.75,27.5,99.25,26.9375,99.25,27.3125
1687121151.003297048s,98.75,27.5,99.25,26.9375,99.25,27.3125
1687121151.034958783s,98.75,27.5,99.25,26.9375,99.25,27.3125
1687121151.067239513s,98.75,27.5625,99.25,26.9375,99.25,27.25
1687121151.098883248s,98.75,27.5625,99,26.9375,99.25,27.25
1687121151.131156978s,98.75,27.5,99,26.9375,99,27.25
1687121151.162674714s,98.75,27.5,99,26.9375,99,27.25
1687121151.195493439s,98.75,27.5,99,26.9375,99,27.25
1687121151.227157174s,98.75,27.5,99,26.9375,99,27.25
1687121151.258909909s,99,27.5,99,26.9375,99,27.25
1687121151.29105764s,99,27.5,99,26.9375,99,27.3125
1687121151.32321137s,99,27.5,99.25,26.9375,99,27.3125
1687121151.354894105s,99,27.5,99.25,26.9375,99,27.3125
1687121151.387362834s,99,27.5,99,26.9375,99,27.3125
1687121151.419193567s,99,27.5,99,26.9375,99,27.3125
1687121151.450427306s,99,27.5,99,26.9375,99,27.3125
1687121151.482979033s,99,27.5,99,26.9375,99.25,27.3125
1687121151.514319771s,99,27.5,99,26.9375,99.25,27.3125
1687121151.546999498s,99,27.5,99.25,26.9375,99.25,27.3125
1687121151.579253228s,99,27.5,99.25,27,99.25,27.3125
1687121151.610807964s,99,27.5,99.25,27,99.25,27.25
1687121151.642543698s,99,27.5,99.25,27,99,27.25
1687121151.67464643s,99,27.5,99.25,26.9375,99,27.25
1687121151.706510163s,99,27.5,99.25,26.9375,99,27.25
1687121151.73913489s,99,27.4375,99.25,26.9375,99,27.3125
1687121151.770354629s,99,27.4375,99.25,26.9375,99,27.3125
1687121151.802900356s,99,27.5,99.25,26.9375,99,27.3125
1687121151.83472609s,99,27.5,99.25,26.9375,99,27.25
1687121151.866881821s,99,27.5,99.25,26.9375,99,27.25
1687121151.898665555s,99,27.5,99.25,26.9375,99,27.3125
1687121151.931275282s,99,27.5,99.25,26.9375,99,27.3125
1687121151.962497021s,99,27.5,99.25,26.9375,99,27.3125
1687121151.995177747s,99,27.5,99.25,26.9375,99,27.3125
1687121152.027289479s,99,27.5,99.25,26.9375,99,27.3125
1687121152.058334219s,98.75,27.5,99.25,26.9375,99,27.3125
1687121152.091040945s,98.75,27.5,99.25,26.875,99.25,27.3125
1687121152.123114677s,98.75,27.5,99.25,26.875,99.25,27.25
1687121152.154941411s,98.75,27.5,99.25,26.875,99,27.25
1687121152.187069142s,98.75,27.5,99.25,26.9375,99,27.3125
1687121152.218899876s,99,27.5,99.25,26.9375,99.25,27.3125
1687121152.250509611s,99,27.5,99.25,26.9375,99.25,27.3125
1687121152.282761342s,99,27.5,99.25,26.9375,99.25,27.3125
1687121152.314491076s,99,27.5,99.25,26.9375,99.25,27.3125
1687121152.346889805s,99,27.5,99.25,26.9375,99.25,27.3125
